Age,CabinNumber,CryoSleep,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_nan,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,FoodCourt,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,PassengerId,RoomService,ShoppingMall,Side_S,Side_nan,Spa,Transported,VIP,VRDeck
30.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0,1.0,0.0,0.0,0789_02,0.0,870.0,1.0,0.0,89.0,0,0,3497.0
28.0,1454,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6998_01,0.0,285.0,0.0,0.0,136.0,0,0,337.0
17.0,118,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3561_02,1617.0,1777.0,0.0,0.0,0.0,1,0,0.0
29.0,159,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,5174_02,6.0,0.0,0.0,0.0,6235.0,0,0,434.0
49.0,818,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,0.0,0.0,0.0,3966_01,324.0,0.0,0.0,0.0,0.0,0,0,0.0
28.0,620,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2959_01,1.0,933.0,0.0,0.0,614.0,0,0,0.0
25.0,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,1.0,0.0,0.0,7337_01,0.0,0.0,1.0,0.0,1823.0,0,0,4041.0
24.0,319,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,809.0,1.0,0.0,0.0,8117_02,0.0,0.0,1.0,0.0,4928.0,0,0,143.0
30.0,44,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0231_01,85.0,1.0,1.0,0.0,1720.0,0,0,0.0
18.0,1717,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8864_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
53.0,254,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.0,1.0,0.0,0.0,6583_02,0.0,0.0,1.0,0.0,1170.0,1,0,0.0
42.0,31,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0148_01,1072.0,10.0,0.0,0.0,0.0,0,0,76.0
32.0,1122,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6929_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
19.0,1046,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5133_04,107.0,505.0,0.0,0.0,48.0,0,0,0.0
55.0,586,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9125_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
29.0,844,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5235_01,30.0,605.0,0.0,0.0,267.0,0,0,6.0
24.0,1289,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,1.0,0.0,6253_02,737.0,301.0,0.0,0.0,0.0,0,0,0.0
32.0,177,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5217_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
60.0,120,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3282_02,0.0,0.0,1.0,0.0,0.0,1,1,0.0
17.0,1126,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5447_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
30.0,1341,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8313_01,467.0,0.0,1.0,0.0,0.0,0,0,287.0
26.0,385,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6034_01,2042.0,2387.0,0.0,0.0,10.0,1,0,0.0
13.0,709,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3455_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
49.0,421,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,2156_01,651.0,0.0,1.0,0.0,849.0,0,0,2.0
16.0,212,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6744_03,1337.0,2614.0,0.0,0.0,0.0,0,0,0.0
3.0,523,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2709_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
21.0,834,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5175_01,582.0,0.0,0.0,0.0,148.0,0,0,53.0
35.0,1432,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4389.0,0.0,1.0,0.0,6906_01,1719.0,1015.0,0.0,0.0,0.0,1,0,14.0
63.0,229,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,801.0,0.0,0.0,0.0,1453_02,3.0,0.0,0.0,0.0,0.0,1,0,5.0
27.0,72,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2115_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
26.0,301,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160.0,1.0,0.0,0.0,9252_01,0.0,205.0,0.0,0.0,0.0,1,0,438.0
25.0,105,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3391_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
51.0,374,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1950_01,0.0,0.0,1.0,0.0,101.0,0,0,1357.0
54.0,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0504_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
53.0,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0504_06,0.0,0.0,1.0,0.0,0.0,1,0,0.0
28.0,1092,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5326_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
18.0,752,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,3628_01,42.0,0.0,0.0,0.0,498.0,0,0,0.0
24.0,580,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3600_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
54.0,1293,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,6762_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
24.0,888,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,4723_02,154.0,241.0,1.0,0.0,213.0,0,0,453.0
11.0,872,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5414_02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
17.0,925,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5705_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
18.0,604,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,3707_01,622.0,8.0,1.0,0.0,47.0,0,0,39.0
47.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3810.0,1.0,0.0,0.0,3204_02,3865.0,0.0,0.0,0.0,12.0,0,0,196.0
20.0,1349,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8419_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
30.0,835,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4426_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
7.0,691,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4204_02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
18.0,431,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2717_01,130.0,13.0,1.0,0.0,191.0,0,0,554.0
25.0,897,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4759_01,0.0,23.0,1.0,0.0,693.0,0,0,0.0
4.0,1003,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6184_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
25.0,1697,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8764_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
53.0,222,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6665_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
23.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0,0.0,1.0,0.0,0035_01,784.0,0.0,0.0,0.0,951.0,0,0,0.0
26.0,94,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2427_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
33.0,254,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1787.0,0.0,1.0,0.0,8502_01,1264.0,36.0,1.0,0.0,473.0,0,1,337.0
27.0,165,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5004_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
18.0,1734,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8964_03,0.0,0.0,1.0,0.0,0.0,1,0,0.0
20.0,428,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2701_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
58.0,103,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1650.0,1.0,0.0,0.0,2707_01,1113.0,0.0,1.0,0.0,194.0,1,0,510.0
37.0,1834,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8941_02,528.0,1598.0,0.0,0.0,62.0,1,0,0.0
19.0,1436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1739.0,0.0,0.0,0.0,8902_01,16.0,9.0,1.0,0.0,5.0,1,0,8.0
27.0,331,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2481.0,1.0,0.0,0.0,8919_01,0.0,0.0,1.0,0.0,3657.0,0,0,93.0
14.0,289,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1507_02,1.0,683.0,1.0,0.0,419.0,0,0,0.0
29.0,556,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3449_01,0.0,0.0,1.0,0.0,0.0,0,0,904.0
23.0,246,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1273_01,0.0,0.0,1.0,0.0,759.0,0,0,0.0
25.0,253,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6561_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
26.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1539.0,0.0,0.0,0.0,0006_01,42.0,3.0,1.0,0.0,0.0,1,0,0.0
38.0,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,960.0,1.0,0.0,0.0,3781_01,821.0,0.0,1.0,0.0,27.0,0,0,321.0
31.0,1625,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8451_01,1997.0,0.0,1.0,0.0,0.0,0,0,0.0
26.0,326,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1.0,0.0,0.0,5065_02,606.0,0.0,1.0,0.0,2011.0,0,0,0.0
0.0,523,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2709_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
0.0,1047,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6446_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,319,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0,1608_01,1158.0,798.0,0.0,0.0,2.0,0,0,0.0
4.0,1242,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7650_05,0.0,0.0,1.0,0.0,0.0,0,0,0.0
39.0,262,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1353_02,1535.0,340.0,1.0,0.0,0.0,0,0,723.0
22.0,964,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,5965_01,0.0,689.0,0.0,0.0,0.0,1,0,79.0
10.0,672,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3209_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
27.0,21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0105_01,0.0,570.0,0.0,0.0,2.0,0,0,131.0
67.0,245,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,7774_01,1146.0,39.0,0.0,0.0,0.0,1,0,518.0
18.0,246,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1580_02,428.0,36.0,1.0,0.0,0.0,0,0,424.0
12.0,691,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4204_03,0.0,0.0,0.0,0.0,0.0,1,0,0.0
47.0,158,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2651.0,1.0,0.0,0.0,4108_02,27.0,538.0,1.0,0.0,18.0,1,0,0.0
18.0,593,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9023_01,0.0,0.0,1.0,0.0,618.0,1,0,21.0
9.0,505,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3195_06,0.0,0.0,1.0,0.0,0.0,0,0,0.0
55.0,1210,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,242.0,0.0,0.0,0.0,6334_06,0.0,0.0,1.0,0.0,479.0,0,0,3.0
14.0,24,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0740_02,0.0,0.0,0.0,0.0,0.0,1,0,0.0
73.0,352,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1792_01,27.0,71.0,0.0,0.0,1208.0,0,0,0.0
46.0,230,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3259.0,1.0,0.0,0.0,5977_04,0.0,761.0,1.0,0.0,4423.0,0,0,0.0
34.0,393,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,223.0,0.0,0.0,0.0,2424_01,34.0,1559.0,1.0,0.0,0.0,1,0,0.0
39.0,1673,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8658_02,345.0,848.0,1.0,0.0,0.0,0,0,116.0
60.0,268,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5998.0,1.0,0.0,0.0,8136_02,0.0,0.0,0.0,0.0,4794.0,0,0,8.0
16.0,1244,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7656_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
21.0,1262,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6592_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
28.0,192,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4888_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
20.0,1208,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7445_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
15.0,185,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6069_01,3811.0,109.0,1.0,0.0,236.0,0,0,0.0
26.0,333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8524_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
15.0,251,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7667_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
50.0,26,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0147_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
24.0,791,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231_01,0.0,1435.0,1.0,0.0,10.0,1,0,0.0
14.0,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3124.0,1.0,0.0,0.0,7097_02,0.0,40.0,0.0,0.0,219.0,0,0,189.0
22.0,352,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5625_05,804.0,378.0,0.0,0.0,0.0,0,0,0.0
27.0,1000,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6175_03,12.0,0.0,0.0,0.0,873.0,0,0,0.0
28.0,121,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3315.0,1.0,0.0,0.0,3254_01,0.0,0.0,1.0,0.0,594.0,1,0,85.0
23.0,360,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5692_01,821.0,863.0,0.0,0.0,664.0,0,0,0.0
33.0,53,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,774.0,1.0,0.0,0.0,1452_04,0.0,0.0,0.0,0.0,6255.0,0,0,6.0
61.0,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,1.0,0.0,0.0,0395_02,1.0,0.0,0.0,0.0,3835.0,0,0,1.0
19.0,576,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,0.0,0.0,3514_01,122.0,52.0,0.0,0.0,0.0,0,0,465.0
45.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0088_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
23.0,1758,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,9072_03,455.0,591.0,1.0,0.0,232.0,0,0,0.0
60.0,368,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2305_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
24.0,85,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0372_01,0.0,0.0,0.0,0.0,2766.0,0,0,0.0
33.0,163,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,0.0,1.0,0.0,5410_01,748.0,1047.0,1.0,0.0,458.0,0,0,0.0
32.0,968,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,5999_01,0.0,2.0,0.0,0.0,0.0,1,0,801.0
25.0,308,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,129.0,0.0,0.0,0.0,1621_02,172.0,41.0,1.0,0.0,0.0,0,0,341.0
21.0,568,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3454_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
51.0,487,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,7303_01,3.0,12.0,1.0,0.0,38.0,0,0,896.0
16.0,129,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4113_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
36.0,114,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0641_01,2.0,0.0,1.0,0.0,1958.0,0,0,19.0
29.0,260,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7096_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
67.0,253,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3798_01,0.0,0.0,1.0,0.0,0.0,1,0,0.0
14.0,1359,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8334_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
22.0,1205,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,511.0,0.0,0.0,0.0,5809_01,104.0,254.0,0.0,0.0,425.0,0,0,4.0
41.0,1246,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,1.0,0.0,6026_01,982.0,380.0,0.0,0.0,0.0,1,0,0.0
23.0,447,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2799_02,0.0,0.0,1.0,0.0,0.0,1,0,0.0
33.0,57,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1797_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
21.0,528,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3253_01,0.0,687.0,0.0,0.0,46.0,0,0,20.0
69.0,85,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2488_01,4483.0,525.0,1.0,0.0,0.0,0,0,500.0
55.0,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1542.0,1.0,0.0,0.0,0571_06,0.0,0.0,0.0,0.0,1814.0,0,0,1568.0
56.0,63,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0436_02,46.0,0.0,1.0,0.0,622.0,0,0,0.0
19.0,499,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,789.0,0.0,0.0,0.0,7507_01,0.0,0.0,1.0,0.0,0.0,0,0,0.0
32.0,189,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,0.0,0.0,4782_03,0.0,0.0,1.0,0.0,3873.0,0,0,240.0
27.0,900,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5628_01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
44.0,159,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5174_01,0.0,0.0,0.0,0.0,0.0,1,0,0.0
50.0,905,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,706.0,0.0,0.0,0.0,4795_01,138.0,0.0,1.0,0.0,18.0,1,0,40.0
